,ticker,cik,shares_outstanding2013,shares_outstanding2014,shares_outstanding2015,shares_outstanding2016,shares_outstanding2017,shares_outstanding2018,shares_outstanding2019,net_income2013,net_income2014,net_income2015,net_income2016,net_income2017,net_income2018,net_income2019,eps2013,eps2014,eps2015,eps2016,eps2017,eps2018,eps2019,cfo2013,cfo2014,cfo2015,cfo2016,cfo2017,cfo2018,cfo2019,debt_proceeds2013,debt_proceeds2014,debt_proceeds2015,debt_proceeds2016,debt_proceeds2017,debt_proceeds2018,debt_proceeds2019,debt_repayments2013,debt_repayments2014,debt_repayments2015,debt_repayments2016,debt_repayments2017,debt_repayments2018,debt_repayments2019,capex2013,capex2014,capex2015,capex2016,capex2017,capex2018,capex2019,ppe_purchase2013,ppe_purchase2014,ppe_purchase2015,ppe_purchase2016,ppe_purchase2017,ppe_purchase2018,ppe_purchase2019,ppe_sale2013,ppe_sale2014,ppe_sale2015,ppe_sale2016,ppe_sale2017,ppe_sale2018,ppe_sale2019,ppe2013,ppe2014,ppe2015,ppe2016,ppe2017,ppe2018,ppe2019,ppe_prev2013,ppe_prev2014,ppe_prev2015,ppe_prev2016,ppe_prev2017,ppe_prev2018,ppe_prev2019,revenue2013,revenue2014,revenue2015,revenue2016,revenue2017,revenue2018,revenue2019,operating_income2013,operating_income2014,operating_income2015,operating_income2016,operating_income2017,operating_income2018,operating_income2019,dep_amort2013,dep_amort2014,dep_amort2015,dep_amort2016,dep_amort2017,dep_amort2018,dep_amort2019,ebitda2013,ebitda2014,ebitda2015,ebitda2016,ebitda2017,ebitda2018,ebitda2019,shares_outstanding_coalesced2013,shares_outstanding_coalesced2014,shares_outstanding_coalesced2015,shares_outstanding_coalesced2016,shares_outstanding_coalesced2017,shares_outstanding_coalesced2018,shares_outstanding_coalesced2019,capex_coalesced2013,capex_coalesced2014,capex_coalesced2015,capex_coalesced2016,capex_coalesced2017,capex_coalesced2018,capex_coalesced2019,net_debt_proceeds2013,net_debt_proceeds2014,net_debt_proceeds2015,net_debt_proceeds2016,net_debt_proceeds2017,net_debt_proceeds2018,net_debt_proceeds2019,fcfe2013,fcfe2014,fcfe2015,fcfe2016,fcfe2017,fcfe2018,fcfe2019,fcfe_per_share2013,fcfe_per_share2014,fcfe_per_share2015,fcfe_per_share2016,fcfe_per_share2017,fcfe_per_share2018,fcfe_per_share2019,avg_price2013,avg_price2014,avg_price2015,avg_price2016,avg_price2017,avg_price2018,avg_price2019,current_price,revenue_last_value,revenue_last_year,revenue_first_value,revenue_first_year,revenue_years_avail,revenue_years_between,shares_outstanding_last_value,shares_outstanding_last_year,shares_outstanding_first_value,shares_outstanding_first_year,shares_outstanding_years_avail,shares_outstanding_years_between,fcfe_last_value,fcfe_last_year,fcfe_first_value,fcfe_first_year,fcfe_years_avail,fcfe_years_between,fcfe_per_share_last_value,fcfe_per_share_last_year,fcfe_per_share_first_value,fcfe_per_share_first_year,fcfe_per_share_years_avail,fcfe_per_share_years_between,fcfe_yield2013,fcfe_yield2014,fcfe_yield2015,fcfe_yield2016,fcfe_yield2017,fcfe_yield2018,fcfe_yield2019,avg_fcfe_yield,revenue_CAGR,fcfe_per_share_CAGR,estimated_fcfe_multiplier,estimated_fcfe_per_share_CAGR,estimated_fcfe_f1,estimated_fcfe_f2,estimated_fcfe_f3,estimated_fcfe_f4,estimated_fcfe_f5,estimated_fcfe_f6,estimated_fcfe_f7,estimated_fcfe_f8,estimated_fcfe_f9,estimated_fcfe_f10,estimated_sale_price,estimated_total_cfs,estimated_IRR
312,irm,1020569,192412000.0,196749000.0,212118085.0,247266998.0,266845000.0,286652588.0,287686944.0,,,,,,,,0.51,1.66,0.58,0.42,0.69,1.27,0.93,507546000.0,472948000.0,541760000.0,543895000.0,720968000.0,935549000.0,966655000.0,,,,,,,,,,,,,,,,,,,,,,287295000.0,361924000.0,290249000.0,328603000.0,343131000.0,460062000.0,692983000.0,,,,,,,,2578260000.0,2550727000.0,2497158000.0,3083326000.0,3417679000.0,4489557000.0,,2477727000.0,2578260000.0,2550727000.0,2497158000.0,3083326000.0,3417679000.0,4489557000.0,,,,,,,4262584000.0,492394000.0,549277000.0,524527000.0,501606000.0,649109000.0,755508000.0,781338000.0,322037000.0,353143000.0,345464000.0,452326000.0,522376000.0,639514000.0,658201000.0,814431000.0,902420000.0,869991000.0,953932000.0,1171485000.0,1395022000.0,1439539000.0,192412000.0,196749000.0,212118085.0,247266998.0,266845000.0,286652588.0,287686944.0,287295000.0,361924000.0,290249000.0,328603000.0,343131000.0,460062000.0,692983000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220251000.0,111024000.0,251511000.0,215292000.0,377837000.0,475487000.0,273672000.0,1.144684323223084,0.5642925758199533,1.185712194224269,0.8706863501452791,1.4159418388952387,1.6587570456541632,0.9512840457577386,17.879388892461378,20.08286386066013,23.4261892106798,25.882205751207138,29.500737277635064,28.96646694928052,30.219747634522943,27.0,4262584000.0,2019,4262584000.0,2019,1,0,287686944.0,2019,192412000.0,2013,7,6,273672000.0,2019,220251000.0,2013,7,6,0.9512840457577386,2019,1.144684323223084,2013,7,6,0.06402256419992776,0.028098212472840257,0.05061481334248393,0.03364034574621486,0.047996828878195015,0.05726473472096547,0.03147888782072405,0.04473091245447877,0.0,-0.030374385520203436,16.766928257125347,-0.02278078914015258,0.9296130444989404,0.9084357257502748,0.8877408430345761,0.8675174060783042,0.8477546749750222,0.8284421544818377,0.8095695884457733,0.79112695435711,0.7731044580268095,0.7554925283851889,12.667289022228696,-5.933913599737469,
313,nov,1021860,428000000.0,430000000.0,387000000.0,376000000.0,377000000.0,378000000.0,382000000.0,2327000000.0,2502000000.0,-769000000.0,-2412000000.0,-237000000.0,-31000000.0,-6095000000.0,5.44,5.82,-1.99,-6.41,-0.63,-0.08,-15.96,3397000000.0,2614000000.0,1332000000.0,960000000.0,832000000.0,521000000.0,714000000.0,,,,,,,,,,,,,,,,,,,,,,669000000.0,699000000.0,453000000.0,284000000.0,192000000.0,244000000.0,233000000.0,,,,,,,,3408000000.0,3362000000.0,3124000000.0,3150000000.0,3002000000.0,2797000000.0,2354000000.0,2945000000.0,3408000000.0,3362000000.0,3124000000.0,3150000000.0,3002000000.0,2797000000.0,,,,,,,,3423000000.0,3613000000.0,-390000000.0,-2411000000.0,-277000000.0,211000000.0,-6279000000.0,,,,,,,,3423000000.0,3613000000.0,-390000000.0,-2411000000.0,-277000000.0,211000000.0,-6279000000.0,428000000.0,430000000.0,387000000.0,376000000.0,377000000.0,378000000.0,382000000.0,669000000.0,699000000.0,453000000.0,284000000.0,192000000.0,244000000.0,233000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2728000000.0,1915000000.0,879000000.0,676000000.0,640000000.0,277000000.0,481000000.0,6.3738317757009355,4.453488372093024,2.2713178294573644,1.797872340425532,1.6976127320954908,0.7328042328042328,1.2591623036649215,,,,,,,,,,0,,0,0,0,382000000.0,2019,428000000.0,2013,7,6,481000000.0,2019,2728000000.0,2013,7,6,1.2591623036649215,2019,6.3738317757009355,2013,7,6,,,,,,,,0.0,-1.0,-0.23684365491002346,inf,-0.1776327411825176,1.035493852071228,0.8515562406501713,0.7002919713524017,0.5758971888529656,0.4735989925577073,0.389472305288403,0.32028927208534963,0.2633954107134758,0.21660776189354602,0.17813113138698536,inf,,
314,dgx,1022079,,,,,,,,849000000.0,556000000.0,709000000.0,645000000.0,772000000.0,736000000.0,858000000.0,5.54,3.81,4.87,4.51,5.5,5.29,6.28,652000000.0,938000000.0,810000000.0,1069000000.0,1175000000.0,1200000000.0,1243000000.0,896000000.0,2018000000.0,2453000000.0,1869000000.0,205000000.0,2090000000.0,2281000000.0,900000000.0,1647000000.0,2537000000.0,1724000000.0,182000000.0,1966000000.0,1449000000.0,,,,,,,,231000000.0,308000000.0,263000000.0,293000000.0,252000000.0,383000000.0,400000000.0,,,,,,,91000000.0,805000000.0,933000000.0,925000000.0,1029000000.0,1145000000.0,1288000000.0,1453000000.0,756000000.0,805000000.0,933000000.0,925000000.0,1029000000.0,1145000000.0,1288000000.0,,,,,,,,1475000000.0,983000000.0,1399000000.0,1277000000.0,1165000000.0,1101000000.0,1231000000.0,283000000.0,314000000.0,304000000.0,249000000.0,270000000.0,309000000.0,329000000.0,1758000000.0,1297000000.0,1703000000.0,1526000000.0,1435000000.0,1410000000.0,1560000000.0,153249097.47292417,145931758.53018373,145585215.60574952,143015521.06430155,140363636.36363637,139130434.7826087,136624203.82165605,231000000.0,308000000.0,263000000.0,293000000.0,252000000.0,383000000.0,309000000.0,-4000000.0,371000000.0,-84000000.0,145000000.0,23000000.0,124000000.0,832000000.0,1321000000.0,2277000000.0,3084000000.0,2500000000.0,1105000000.0,2783000000.0,2383000000.0,8.61995288574794,15.60318345323741,21.18346967559944,17.48062015503876,7.8724093264248705,20.0028125,17.442004662004663,50.61543793148465,51.89452082013327,63.08865367041694,71.69284048534577,93.57562398720549,97.19794847100854,95.09350470432722,124.0,,0,,0,0,0,136624203.82165605,2019,153249097.47292417,2013,7,6,2383000000.0,2019,1321000000.0,2013,7,6,17.442004662004663,2019,8.61995288574794,2013,7,6,0.1703028411493011,0.30067111530556645,0.3357730501948028,0.24382658068362975,0.0841288467122726,0.2057945956129546,0.18341951657199745,0.2177023637472178,-1.0,0.124644467162919,3.4450705407629503,0.09348335037218923,19.0725416950162,20.85550679277959,22.805149441478576,24.937051217006456,27.268250313175102,29.817377711238205,32.60480607899779,35.65281258949803,38.98575696055608,42.63027613802475,146.86430846769883,317.4938374054696,0.09857917332630416
315,coty,1024305,,381700000.0,362900000.0,354200000.0,642800000.0,749700000.0,751200000.0,,-97400000.0,232500000.0,156900000.0,-422200000.0,-168800000.0,-3784200000.0,,-0.26,0.64,0.44,-0.66,-0.23,-5.04,,536500000.0,526300000.0,501400000.0,757500000.0,413700000.0,639600000.0,,,,,,,,,,,,,,,,201500000.0,170900000.0,150100000.0,432300000.0,446400000.0,426600000.0,,,,,,,,,,,,,,,,540300000.0,500200000.0,638600000.0,1632100000.0,1680800000.0,1600600000.0,,500700000.0,540300000.0,500200000.0,638600000.0,1632100000.0,1680800000.0,,,,,,,,,25700000.0,395100000.0,254200000.0,-437800000.0,161200000.0,-3471500000.0,,250700000.0,230900000.0,232000000.0,555100000.0,737000000.0,736000000.0,,276400000.0,626000000.0,486200000.0,117300000.0,898200000.0,-2735500000.0,,381700000.0,362900000.0,354200000.0,642800000.0,749700000.0,751200000.0,,201500000.0,170900000.0,150100000.0,432300000.0,446400000.0,426600000.0,,0.0,0.0,0.0,0.0,0.0,0.0,,335000000.0,355400000.0,351300000.0,325200000.0,-32700000.0,213000000.0,,0.877652606759235,0.9793331496279968,0.9918125352907962,0.5059116365899191,-0.04361744697879152,0.28354632587859424,13.727987112317765,14.273473164391895,22.422423907688685,21.972647965900478,16.25351588944515,13.13599552861248,10.525615270394253,4.0,,0,,0,0,0,751200000.0,2019,381700000.0,2014,6,5,213000000.0,2019,335000000.0,2014,6,5,0.28354632587859424,2019,0.877652606759235,2014,6,5,,0.06148837053540125,0.043676506771071336,0.045138507513067964,0.031126289230655163,-0.003320452331441888,0.026938693710013745,0.03417465257146126,-1.0,-0.20226200846263945,21.94608996921636,-0.15169650634697954,0.2405333388552893,0.20404527169096776,0.1730923168388277,0.14683481709887308,0.12456048833487632,0.1056650974256019,0.08963607130332486,0.07603859244394175,0.06450380362265394,0.0547188019670057,1.20086375097564,-1.5195076494429978,
316,rok,1024478,,139700000.0,135700000.0,131100000.0,129900000.0,126900000.0,119300000.0,,826800000.0,827600000.0,729700000.0,825700000.0,535500000.0,695800000.0,,5.91,6.09,5.56,6.35,4.21,5.83,,,,,,,1182000000.0,,,,,,,,,,,,,,,,,,,,,,,141000000.0,122900000.0,116900000.0,141700000.0,125500000.0,132800000.0,,,2100000.0,400000.0,1100000.0,500000.0,4500000.0,,632900000.0,605600000.0,578300000.0,583900000.0,576800000.0,571900000.0,,616000000.0,632900000.0,605600000.0,578300000.0,583900000.0,576800000.0,,,,,,6666000000.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,139700000.0,135700000.0,131100000.0,129900000.0,126900000.0,119300000.0,,141000000.0,120800000.0,116500000.0,140600000.0,125000000.0,128300000.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1053700000.0,,,,,,,8.832355406538142,82.41111994546556,102.63231846642871,100.85953430902391,105.97737021673294,156.0689024906235,169.55132479116736,166.81116561585688,226.0,6666000000.0,2018,6666000000.0,2018,1,0,119300000.0,2019,139700000.0,2014,6,5,1053700000.0,2019,1053700000.0,2019,1,0,8.832355406538142,2019,8.832355406538142,2019,1,0,,,,,,,0.05294822666054524,0.05294822666054524,0.0,0.0,14.164780339260506,0.0,8.832355406538142,8.832355406538142,8.832355406538142,8.832355406538142,8.832355406538142,8.832355406538142,8.832355406538142,8.832355406538142,8.832355406538142,8.832355406538142,125.10837421189264,-12.568071722725936,
317,fe,1031296,419000000.0,,424000000.0,426000000.0,444000000.0,494000000.0,542000000.0,392000000.0,,578000000.0,-6177000000.0,-274000000.0,1348000000.0,912000000.0,0.94,,1.37,-14.49,-3.88,1.99,1.68,,,,3371000000.0,3808000000.0,1410000000.0,2467000000.0,,,,,,,,,,,,,,,2638000000.0,,2704000000.0,2835000000.0,2587000000.0,2675000000.0,2665000000.0,,,,,,,,,,,,,,,33252000000.0,,37214000000.0,29387000000.0,28879000000.0,29911000000.0,31650000000.0,33036000000.0,,35783000000.0,37214000000.0,29387000000.0,28101000000.0,29911000000.0,,,,,,11261000000.0,11035000000.0,1607000000.0,,2292000000.0,-1194000000.0,172000000.0,2502000000.0,2510000000.0,,,1836000000.0,1997000000.0,1700000000.0,1384000000.0,1217000000.0,1607000000.0,,4128000000.0,803000000.0,1872000000.0,3886000000.0,3727000000.0,419000000.0,,424000000.0,426000000.0,444000000.0,494000000.0,542000000.0,2638000000.0,,2704000000.0,2835000000.0,2587000000.0,2675000000.0,2665000000.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,536000000.0,1221000000.0,-1265000000.0,-198000000.0,,,,1.2582159624413145,2.75,-2.5607287449392717,-0.36531365313653136,28.84821295359778,26.43888691493443,27.751873235853893,28.40246043886457,27.749800290719445,32.81785854780342,42.347325799949616,29.0,11035000000.0,2019,11261000000.0,2018,2,1,542000000.0,2019,419000000.0,2013,6,6,-198000000.0,2019,536000000.0,2016,4,3,-0.36531365313653136,2019,1.2582159624413145,2016,4,3,,,,0.044299541060873436,0.09909981229377356,-0.07802851429837329,-0.008626605015445061,0.01418605851020716,-0.02006926560696209,,52.86880774250013,,,,,,,,,,,,,,
318,sre,1032208,249900000.0,251300000.0,251500000.0,251600000.0,252300000.0,296400000.0,288800000.0,1001000000.0,1161000000.0,1349000000.0,1370000000.0,256000000.0,,,4.01,4.63,5.37,5.46,1.01,3.42,7.29,1784000000.0,2161000000.0,2905000000.0,2319000000.0,3625000000.0,3447000000.0,3088000000.0,2081000000.0,3272000000.0,2992000000.0,,,,,,,,,,,,2572000000.0,3123000000.0,3156000000.0,4214000000.0,3949000000.0,3784000000.0,3708000000.0,,,,,,,,,,,,,,,25460000000.0,25902000000.0,28039000000.0,32931000000.0,36503000000.0,36796000000.0,36452000000.0,25191000000.0,25460000000.0,25902000000.0,28039000000.0,32931000000.0,36503000000.0,34439000000.0,,,,,,,,782000000.0,959000000.0,1058000000.0,990000000.0,713000000.0,1010000000.0,1313000000.0,,,,,,,,782000000.0,959000000.0,1058000000.0,990000000.0,713000000.0,1010000000.0,1313000000.0,249900000.0,251300000.0,251500000.0,251600000.0,252300000.0,296400000.0,288800000.0,2572000000.0,3123000000.0,3156000000.0,4214000000.0,3949000000.0,3784000000.0,3708000000.0,2081000000.0,3272000000.0,2992000000.0,0.0,0.0,0.0,0.0,-788000000.0,-962000000.0,-251000000.0,-1895000000.0,-324000000.0,-337000000.0,-620000000.0,-3.1532613045218087,-3.828093911659371,-0.9980119284294234,-7.531796502384737,-1.2841854934601664,-1.1369770580296896,-2.146814404432133,67.30831615508549,84.46400693863157,88.37475271073599,91.0857038346548,102.32600837494749,104.59551795260364,129.48559011026208,125.0,,0,,0,0,0,288800000.0,2019,249900000.0,2013,7,6,-620000000.0,2019,-788000000.0,2013,7,6,-2.146814404432133,2019,-3.1532613045218087,2013,7,6,-0.04684801945210396,-0.04532219166965075,-0.011292952996384251,-0.08268911788898274,-0.012549942227342605,-0.010870227331776287,-0.016579562271014373,-0.03230743054817928,-1.0,-0.06206568914480004,-23.214473799813433,-0.04654926685860003,-2.046881767824335,-1.9516009221858768,-1.8607553300575568,-1.7741385336401452,-1.6915536855936046,-1.6128131016772596,-1.5377378342142385,-1.466157265410834,-1.3979087196065496,-1.3328370935736205,30.941111788184294,-110.7312724655997,
319,sbac,1034054,,,,125144000.0,121022000.0,116515000.0,114693000.0,-55909000.0,-24295000.0,-175656000.0,76238000.0,103654000.0,47451000.0,146991000.0,,,,0.61,0.86,0.41,1.28,497587000.0,,,,818470000.0,850618000.0,970045000.0,,,,,,,,,,,,,,,,,,,,,,168893000.0,211251000.0,208707000.0,139982000.0,147044000.0,149812000.0,154236000.0,,,,,,,,2578444000.0,2762417000.0,2782353000.0,2792076000.0,2812346000.0,2786355000.0,2794602000.0,2671317000.0,2578444000.0,2762417000.0,2782353000.0,2792076000.0,2812346000.0,2786355000.0,1304866000.0,1526996000.0,1638474000.0,1633125000.0,1727674000.0,1865695000.0,2014645000.0,229645000.0,336523000.0,312456000.0,387308000.0,458501000.0,544166000.0,583488000.0,,,,,,,,229645000.0,336523000.0,312456000.0,387308000.0,458501000.0,544166000.0,583488000.0,,,,125144000.0,121022000.0,116515000.0,114693000.0,168893000.0,211251000.0,208707000.0,139982000.0,147044000.0,149812000.0,154236000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328694000.0,,,,671426000.0,700806000.0,815809000.0,,,,,5.547966485432402,6.014727717461271,7.112979867995431,,,,,,,,,2014645000.0,2019,1304866000.0,2013,7,6,114693000.0,2019,125144000.0,2016,4,3,815809000.0,2019,328694000.0,2013,4,6,7.112979867995431,2019,5.547966485432402,2017,3,2,,,,,,,,0.0,0.07507501580002618,0.13229313780931484,inf,0.09921985335698613,7.818728687429132,8.59450180123391,9.447247009628693,10.384601472551278,11.41496010782856,12.547550775803154,13.792516923767678,15.16100843036766,16.665281463572768,18.31880824654136,inf,,
320,vlo,1035002,548000000.0,530000000.0,500000000.0,464000000.0,444000000.0,428000000.0,414000000.0,2720000000.0,3630000000.0,3990000000.0,2289000000.0,4065000000.0,3122000000.0,2422000000.0,4.97,6.85,7.99,4.94,9.16,7.29,5.84,5564000000.0,4241000000.0,5611000000.0,4820000000.0,5482000000.0,4371000000.0,5531000000.0,,,,,,,,,,,,,,,,,,,,,,2121000000.0,2153000000.0,1618000000.0,1278000000.0,1353000000.0,,,,,,,,,,25707000000.0,26735000000.0,26703000000.0,26472000000.0,27480000000.0,28848000000.0,29264000000.0,26300000000.0,25707000000.0,26735000000.0,26703000000.0,26472000000.0,27480000000.0,28848000000.0,,,,,,,,3963000000.0,5902000000.0,6358000000.0,3572000000.0,3599000000.0,4572000000.0,3836000000.0,1720000000.0,1690000000.0,1842000000.0,,,,,5683000000.0,7592000000.0,8200000000.0,3572000000.0,3599000000.0,4572000000.0,3836000000.0,548000000.0,530000000.0,500000000.0,464000000.0,444000000.0,428000000.0,414000000.0,2121000000.0,2153000000.0,1618000000.0,1278000000.0,1353000000.0,1368000000.0,416000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443000000.0,2088000000.0,3993000000.0,3542000000.0,4129000000.0,3003000000.0,5115000000.0,6.282846715328468,3.9396226415094335,7.986000000000001,7.633620689655173,9.299549549549551,7.016355140186916,12.355072463768115,30.361112375108018,41.140617915562224,50.7795870190575,49.93712905096629,62.8309783327627,93.48581172745541,81.27288079736715,57.0,,0,,0,0,0,414000000.0,2019,548000000.0,2013,7,6,5115000000.0,2019,3443000000.0,2013,7,6,12.355072463768115,2019,6.282846715328468,2013,7,6,0.20693730314306752,0.09575992877878474,0.15726791942996438,0.15286462867867773,0.14800898850082644,0.07505262039807817,0.15201962010639544,0.14113014414797062,-1.0,0.11930421392831204,5.314243845833872,0.08947816044623402,13.460581620006009,14.665009701900535,15.977207792952766,17.406818955333414,18.964349094677285,20.66124416572921,22.50997428620915,24.524125377031172,26.71849900232073,29.10922114293293,154.69349931584853,301.69053045494167,0.18132306166123469
321,isrg,1035267,40100000.0,37700000.0,37900000.0,39300000.0,116300000.0,118800000.0,119500000.0,671000000.0,418800000.0,588800000.0,735900000.0,660000000.0,1127900000.0,1379300000.0,16.73,11.11,15.54,18.73,5.67,9.49,11.54,880000000.0,665100000.0,771900000.0,1042900000.0,1143900000.0,1169600000.0,1598200000.0,,,,,,,,,,,,,,,104600000.0,105600000.0,81000000.0,53900000.0,190700000.0,187400000.0,425600000.0,,,,,,,,,,,,,,,309900000.0,387400000.0,432100000.0,458400000.0,613100000.0,812000000.0,1272900000.0,241800000.0,309900000.0,387400000.0,432100000.0,458400000.0,613100000.0,812000000.0,,,,,,,,852500000.0,544800000.0,740000000.0,945200000.0,1054600000.0,1199400000.0,1374500000.0,,,,,,,,852500000.0,544800000.0,740000000.0,945200000.0,1054600000.0,1199400000.0,1374500000.0,40100000.0,37700000.0,37900000.0,39300000.0,116300000.0,118800000.0,119500000.0,104600000.0,105600000.0,81000000.0,53900000.0,190700000.0,187400000.0,425600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775400000.0,559500000.0,690900000.0,989000000.0,953200000.0,982200000.0,1172600000.0,19.336658354114714,14.840848806366047,18.22955145118733,25.165394402035627,8.19604471195185,8.267676767676766,9.81255230125523,149.9708468422057,147.54945779225184,169.00632276989163,212.09945769537063,307.1840632465256,479.7075303522239,531.7774500143955,675.0,,0,,0,0,0,119500000.0,2019,40100000.0,2013,7,6,1172600000.0,2019,775400000.0,2013,7,6,9.81255230125523,2019,19.336658354114714,2013,7,6,0.12893611499347002,0.10058219818917813,0.10786313288413206,0.11864902756224675,0.026681217200301973,0.01723482798280496,0.018452366306599875,0.07405698358839054,-1.0,-0.10689999166618258,10.127336594864673,-0.08017499374963694,9.025830981834105,8.302185039280278,7.636557405647651,7.0242964633811065,6.461123538333928,5.943102999032374,5.4666147532315055,5.028328949559495,4.625182707457443,4.2543587127961136,43.085322679781456,-568.1470957696644,
322,are,1035443,,,,,,,,,,273065000.0,82173000.0,346882000.0,379312000.0,363165000.0,,,,,1.58,3.52,3.12,382382000.0,386828000.0,417515000.0,501363000.0,596932000.0,570339000.0,683857000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224096000.0,261289000.0,,,,,0.0,224096000.0,261289000.0,0.0,0.0,0.0,0.0,,,,,219545569.62025315,107759090.9090909,116399038.46153846,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,54.210340560428676,63.64822720724439,79.20808144221229,87.45852635398745,108.76318857869305,117.09783297230993,141.23771652282468,168.0,,0,,0,0,0,116399038.46153846,2019,219545569.62025315,2017,3,2,,0,,0,0,0,,0,,0,0,0,,,,,,,,,-1.0,-1.0,0.0,-0.75,,,,,,,,,,,,,
323,rl,1037038,93700000.0,,89100000.0,85900000.0,82700000.0,82500000.0,81700000.0,750000000.0,,702000000.0,396400000.0,-99300000.0,162800000.0,430900000.0,8.0,,7.88,4.62,-1.2,1.97,5.27,1019000000.0,,894000000.0,1006500000.0,952600000.0,975100000.0,783800000.0,0.0,,0.0,299400000.0,0.0,0.0,398100000.0,0.0,,0.0,,,,,276000000.0,,391000000.0,417700000.0,284000000.0,161600000.0,197700000.0,,,,,,,,,,,,,0.0,20000000.0,932000000.0,,1436000000.0,1583200000.0,1316000000.0,1186300000.0,1039200000.0,,,,,,,,,,,,,6182300000.0,6313000000.0,1127000000.0,,1035000000.0,581900000.0,-92300000.0,498200000.0,561800000.0,233000000.0,,,309400000.0,307500000.0,295200000.0,281300000.0,1360000000.0,,1035000000.0,891300000.0,215200000.0,793400000.0,843100000.0,93700000.0,,89100000.0,85900000.0,82700000.0,82500000.0,81700000.0,276000000.0,,391000000.0,417700000.0,284000000.0,161600000.0,197700000.0,0.0,,0.0,299400000.0,0.0,0.0,398100000.0,743000000.0,,503000000.0,588800000.0,668600000.0,813500000.0,586100000.0,7.929562433297759,,5.645342312008978,6.854481955762514,8.084643288996372,9.86060606060606,7.173806609547124,150.8513209025065,144.47497885567802,116.36512193225677,89.70026013207813,77.63454163691912,114.8031592198102,107.83493814050439,71.0,6313000000.0,2019,6182300000.0,2018,2,1,81700000.0,2019,93700000.0,2013,6,6,586100000.0,2019,743000000.0,2013,6,6,7.173806609547124,2019,7.929562433297759,2013,6,6,0.05256541597287402,,0.04851404113421096,0.07641540777774458,0.1041371935549848,0.08589141734093092,0.06652581003199498,0.07234154763545671,0.021140999304466,-0.016555006754077617,10.36748624427276,-0.012416255065558213,7.0847347968920005,6.9967689225819525,6.909895255004405,6.824100233041979,6.739370463955594,6.655692721293832,6.5730539428282695,6.49144122851444,6.410841838478126,6.331243191026628,65.63907669211414,61.65621928573138,-0.014011489611299277
324,bxp,1037540,152521000.0,153308000.0,171512000.0,171623000.0,171861000.0,154682000.0,154883000.0,749811000.0,443611000.0,659248000.0,585841000.0,523366000.0,582847000.0,521534000.0,4.86,2.83,3.78,3.35,2.98,3.7,3.3,777926000.0,695553000.0,799411000.0,1036874000.0,907445000.0,1150245000.0,1181165000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135539000.0,2396998000.0,2490821000.0,2550820000.0,2602076000.0,2717076000.0,2960562000.0,678120000.0,801822000.0,857358000.0,837411000.0,916250000.0,,,565397000.0,628573000.0,639542000.0,694403000.0,617547000.0,645649000.0,677764000.0,1243517000.0,1430395000.0,1496900000.0,1531814000.0,1533797000.0,645649000.0,677764000.0,152521000.0,153308000.0,171512000.0,171623000.0,171861000.0,154682000.0,154883000.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,82.53484235491071,96.79849909222315,110.98286398630293,113.52277062431213,114.87182997137428,114.56506375012644,126.75516953791279,90.0,2960562000.0,2019,2135539000.0,2013,7,6,154883000.0,2019,152521000.0,2013,7,6,,0,,0,0,0,,0,,0,0,0,,,,,,,,,0.05595264467843819,-1.0,0.0,-0.75,,,,,,,,,,,,,
